Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2017","2017","1000 ha","0.864","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2018","2018","1000 ha","0.606","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2019","2019","1000 ha","0.348","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2020","2020","1000 ha","0.09","X","Figure from external organization",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2021","2021","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0.09","I","Value imputed by a receiving agency",""
"RL","Land Use","016","American Samoa","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0.09","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2010","2010","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2011","2011","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2012","2012","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2013","2013","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2014","2014","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2015","2015","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2016","2016","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2017","2017","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2018","2018","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2019","2019","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2020","2020","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2021","2021","1000 ha","47","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2022","2022","1000 ha","47","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6600","Country area","2023","2023","1000 ha","47","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2010","2010","1000 ha","18.08","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2011","2011","1000 ha","18.122","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2012","2012","1000 ha","18.164","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2013","2013","1000 ha","18.206","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2014","2014","1000 ha","18.248","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2015","2015","1000 ha","18.29","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2016","2016","1000 ha","18.264","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2017","2017","1000 ha","18.238","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2018","2018","1000 ha","18.212","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2019","2019","1000 ha","18.186","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2020","2020","1000 ha","18.16","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2021","2021","1000 ha","18.172","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2022","2022","1000 ha","18.184","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2023","2023","1000 ha","18.196","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2024","2024","1000 ha","18.208","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6646","Forest land","2025","2025","1000 ha","18.22","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","18.08","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","18.122","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","18.164","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","18.206","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","18.248","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","18.29","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","18.264","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","18.238","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","18.212","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","18.186","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","18.16","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","18.172","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","18.184","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","18.196","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","18.208","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","18.22","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2010","2010","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2011","2011","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2012","2012","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2013","2013","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2014","2014","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2015","2015","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2016","2016","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2017","2017","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2018","2018","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2019","2019","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2020","2020","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2021","2021","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2010","2010","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2011","2011","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2012","2012","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2013","2013","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2014","2014","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2015","2015","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2016","2016","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2017","2017","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2018","2018","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2019","2019","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2020","2020","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2021","2021","1000 ha","124670","A","Official figure",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2022","2022","1000 ha","124670","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6600","Country area","2023","2023","1000 ha","124670","I","Value imputed by a receiving agency",""
"RL","Land Use","024","Angola","5110","Area","6646","Forest land","2010","2010","1000 ha","70912.78","X","Figure from external organization",""
